"EnsemblID","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Expression"
"ENSG00000214548.18","MEG3",153.685493766868,-1.82895245981498,0.33182612287008,-5.51177961516631,3.5522353876089e-08,9.90469626875722e-07,"Down-regulated"
"ENSG00000118785.15","SPP1",50.1760391984772,-1.66282222575259,0.322260586316129,-5.15986843057938,2.47123449329383e-07,5.59093343020767e-06,"Down-regulated"
"ENSG00000172346.15","CSDC2",11.2624159997755,-1.6058961016243,0.315285160462835,-5.09347188832757,3.5156519961826e-07,7.61639371245717e-06,"Down-regulated"
"ENSG00000122733.12","PHF24",35.863848127286,-1.57713154298178,0.280696225147739,-5.61864179737966,1.92464405110899e-08,5.73985113446303e-07,"Down-regulated"
"ENSG00000283378.1","CNTNAP3C",19.457571616139,-1.52564551834565,0.308785699366086,-4.94079072145403,7.78063859147828e-07,1.52302264573733e-05,"Down-regulated"
"ENSG00000185736.16","ADARB2",51.905441690676,-1.48994823420889,0.546825614329475,-2.72472282783587,0.00643554878074698,0.0292306387187524,"Down-regulated"
"ENSG00000054179.12","ENTPD2",76.7924386860226,-1.48440475333993,0.284427482248746,-5.21892167945201,1.79967840930296e-07,4.23789884182764e-06,"Down-regulated"
"ENSG00000260135.7","MMP2-AS1",20.0779020782479,-1.46936472761934,0.451392313053785,-3.25518331864961,0.00113319195237184,0.00741073536946283,"Down-regulated"
"ENSG00000099998.19","GGT5",69.7860535795666,-1.46841799625246,0.220495587227104,-6.65962532275093,2.74526530298218e-11,1.43888934780647e-09,"Down-regulated"
"ENSG00000154736.6","ADAMTS5",22.5464555510322,-1.41289510301267,0.234013140276432,-6.0376742149764,1.56351322798864e-09,6.04863028654568e-08,"Down-regulated"
"ENSG00000146122.17","DAAM2",79.6937882163896,-1.38400797052045,0.270530955685244,-5.1158950258199,3.12256697059973e-07,6.8900789463616e-06,"Down-regulated"
"ENSG00000204001.10","LCN8",99.6252720926347,-1.38042702097749,0.398492700340997,-3.46412122429403,0.000531966724288916,0.00404933614276652,"Down-regulated"
"ENSG00000216588.9","IGSF23",11.5160325855759,-1.36755535670557,0.378117208161161,-3.61674985213233,0.000298325350924934,0.00250327182961566,"Down-regulated"
"ENSG00000221937.4","TAS2R40",10.4726351421298,-1.23545436392567,0.29508434859855,-4.18678377824252,2.82935124527113e-05,0.00034122357960102,"Down-regulated"
"ENSG00000204345.1","CD300LD",24.2223452529813,-1.21741114768571,0.283748363745118,-4.29046050386838,1.78302996278432e-05,0.000229874020653743,"Down-regulated"
"ENSG00000230910.6","ADGRB3-DT",38.0535641260139,-1.21631191547193,0.288200123844016,-4.22037263290783,2.43898826522602e-05,0.000301130098766419,"Down-regulated"
"ENSG00000074803.21","SLC12A1",189.792234735501,-1.20121965291617,0.405307910152568,-2.96372121744181,0.00303943508326602,0.0163280135656,"Down-regulated"
"ENSG00000275216.2","LINC03061",14.2448294440968,-1.19045486482372,0.31753845305393,-3.74901009113858,0.000177533942755744,0.00163055712172323,"Down-regulated"
"ENSG00000116147.18","TNR",12.7297797816188,-1.18023353044783,0.253029473891687,-4.66441127310352,3.09501835120407e-06,5.0380020939044e-05,"Down-regulated"
"ENSG00000265992.1","ESRG",33.2181558547459,-1.17369680833865,0.392100835753365,-2.99335451831813,0.00275929024310466,0.0151371376657488,"Down-regulated"
"ENSG00000106714.18","CNTNAP3",425.814244796984,-1.1668922490332,0.223253502909742,-5.22675897051861,1.72507141443102e-07,4.08915137800075e-06,"Down-regulated"
"ENSG00000166033.13","HTRA1",27.0301586184581,-1.15615393748701,0.259905145819337,-4.44836878408965,8.65248807828988e-06,0.000121864396708649,"Down-regulated"
"ENSG00000248673.2","LINC01331",9.88407080027617,-1.14401858075528,0.371428203064179,-3.0800530797539,0.00206963706725615,0.0120844898082552,"Down-regulated"
"ENSG00000235961.6","PNMA6A",21.0394982832664,-1.13650434270612,0.275065863348872,-4.13175349666951,3.60006376395101e-05,0.000420548625183636,"Down-regulated"
"ENSG00000163431.14","LMOD1",16.1227049696671,-1.12433073536991,0.330487158184041,-3.40204061648833,0.000668846966794756,0.00485947229167589,"Down-regulated"
"ENSG00000246228.7","CASC8",12.504874294147,-1.12415326936658,0.321734365803252,-3.49404163450175,0.0004757668155275,0.00370679175846687,"Down-regulated"
"ENSG00000158270.12","COLEC12",18.8045302110396,-1.12296325908441,0.272941542084808,-4.11429953281162,3.88356887287907e-05,0.000447813073967533,"Down-regulated"
"ENSG00000264940.5","SNORD3C",12.6659346576609,-1.11583024101119,0.356999416056884,-3.12558001728887,0.00177454785000884,0.0106849720918273,"Down-regulated"
"ENSG00000198892.7","SHISA4",446.178079913521,-1.11009309726801,0.202733600829246,-5.47562462624532,4.35970997914237e-08,1.18963506041544e-06,"Down-regulated"
"ENSG00000173626.10","TRAPPC3L",13.7853712587918,-1.08853157763712,0.241137743753138,-4.51414847254892,6.35716708590876e-06,9.42918235074251e-05,"Down-regulated"
"ENSG00000164265.9","SCGB3A2",10.5937061075044,-1.0828985829698,0.377648196373481,-2.86747982214337,0.0041375518721395,0.0207028176401874,"Down-regulated"
"ENSG00000263584.1","MIR4480",17.1557252477623,-1.07238978546966,0.245011450330898,-4.3768966063478,1.20381042993129e-05,0.000161620309401473,"Down-regulated"
"ENSG00000215397.4","SCRT2",24.5315298308568,-1.07079134885515,0.275266325988498,-3.89001940215488,0.000100236207428866,0.00100873971586493,"Down-regulated"
