"EnsemblID","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Expression"
"ENSG00000161055.4","SCGB3A1",2265.94751650142,-2.00219300209848,0.39878724460672,-5.0207047220706,5.14822483942618e-07,0.00219623271649921,"Down-regulated"
"ENSG00000249816.8","LINC00964",253.79698070883,-1.20293491144236,0.341693648055768,-3.5205070924995,0.000430722473510672,0.0297494535199118,"Down-regulated"
"ENSG00000100012.12","SEC14L3",2515.71628574025,-1.17511257773552,0.303032290478546,-3.8778460733666,0.00010538535680158,0.0155025493832944,"Down-regulated"
"ENSG00000162873.15","KLHDC8A",774.999877261866,-1.08255269319059,0.324049585625023,-3.34070074832091,0.000835672422670543,0.0379708033117396,"Down-regulated"
"ENSG00000180383.4","DEFB124",259.222352278585,-1.0645667740981,0.289558956201398,-3.67651129864433,0.000236445387520675,0.02161448621064,"Down-regulated"
"ENSG00000088320.4","REM1",275.265851813678,-0.999756862182443,0.289113541010722,-3.45800773871525,0.000544185752580221,0.0330070581114771,"Down-regulated"
"ENSG00000244067.3","GSTA2",4633.34021636196,-0.982620761550192,0.264659656000803,-3.71277124892512,0.000205002161617563,0.0203381214293145,"Down-regulated"
"ENSG00000274376.5","ADAMTS7P1",250.767078712717,-0.964956607764181,0.296879130081304,-3.25033493428762,0.00115269162877429,0.0439097008703003,"Down-regulated"
"ENSG00000091536.20","MYO15A",459.413694725875,-0.884580913966276,0.17853896945304,-4.95455371270607,7.24964889674359e-07,0.00231952516451311,"Down-regulated"
"ENSG00000229900.1","HSPD1P21",424.345228504858,-0.879621797542696,0.272388189817064,-3.22929491962721,0.0012409584937679,0.0447758001791033,"Down-regulated"
"ENSG00000142959.5","BEST4",11873.7808007779,-0.877496230925832,0.186130441834268,-4.71441545121975,2.42405630002187e-06,0.00387788406595999,"Down-regulated"
"ENSG00000069535.14","MAOB",783.611130336624,-0.870902750174388,0.206375627967057,-4.21998837146316,2.44314920255214e-05,0.0081315072336586,"Down-regulated"
"ENSG00000101448.14","EPPIN",816.44470769447,-0.836096430967267,0.246559610660559,-3.39105187880236,0.000696249203283941,0.0352197521882525,"Down-regulated"
"ENSG00000237276.10","ANO7L1",312.152255045205,-0.82702040015045,0.21721384229447,-3.80740191976018,0.000140434407336288,0.0172867113897437,"Down-regulated"
"ENSG00000225683.6","PACRG-AS3",329.477857485653,-0.812226194985291,0.231812497359427,-3.5038067586405,0.000458658055666907,0.0304914064355518,"Down-regulated"
"ENSG00000227051.7","C14orf132",589.498114874662,-0.800443140010733,0.227279234714148,-3.52184897585326,0.000428548206671155,0.0297494535199118,"Down-regulated"
"ENSG00000107611.16","CUBN",382.018530722088,-0.747735791037898,0.205549773867771,-3.63773589709183,0.000275045243141382,0.0233114504749895,"Down-regulated"
"ENSG00000159708.18","LRRC36",584.965005244955,-0.736427709884474,0.220913758602559,-3.33355294184897,0.000857443519072726,0.0379708033117396,"Down-regulated"
"ENSG00000196569.14","LAMA2",327.547141222173,-0.721296517264039,0.180541229286154,-3.9951900190111,6.46423852663393e-05,0.0125347461611911,"Down-regulated"
"ENSG00000198719.9","DLL1",629.724989784468,-0.719779903731837,0.208765932576027,-3.44778429531223,0.000565205229836918,0.033767990271474,"Down-regulated"
"ENSG00000153930.13","ANKFN1",1486.65794029822,-0.714813301876721,0.167526846120206,-4.26685822858396,1.98245051324383e-05,0.00759577435208183,"Down-regulated"
"ENSG00000253438.5","PCAT1",232.198761317729,-0.706982460530167,0.193918644187167,-3.6457683761846,0.000266594023320051,0.0231298376697905,"Down-regulated"
"ENSG00000102001.13","CACNA1F",451.877405487871,-0.705986915613358,0.181092195464549,-3.89849443153702,9.67926262443609e-05,0.0150984588806744,"Down-regulated"
"ENSG00000125508.4","SRMS",362.017691792648,-0.702638551246364,0.210654786149928,-3.33549768361912,0.000851468632030511,0.0379708033117396,"Down-regulated"
"ENSG00000260285.1","TRMT61A-DT",620.084233050008,-0.69487781229784,0.142515872215844,-4.87579243977422,1.08372514048398e-06,0.00268614777142468,"Down-regulated"
"ENSG00000039139.11","DNAH5",14539.3971881125,-0.694132458239854,0.166055811073904,-4.18011543077482,2.91361159961318e-05,0.00887819077424987,"Down-regulated"
"ENSG00000131044.19","TTLL9",2819.4756502706,-0.690688266714564,0.151557339038639,-4.55727364372949,5.18218903363682e-06,0.00602924138658946,"Down-regulated"
"ENSG00000187240.17","DYNC2H1",3582.40099253187,-0.688953997289784,0.142167651401122,-4.84606723470391,1.25932853793937e-06,0.00268614777142468,"Down-regulated"
"ENSG00000183914.15","DNAH2",10384.0338629688,-0.683066186989992,0.161986929566265,-4.21679816278365,2.47795579084768e-05,0.0081315072336586,"Down-regulated"
"ENSG00000165269.13","AQP7",1001.5926473811,-0.682530395378176,0.165193833561794,-4.13169414778948,3.60099358904112e-05,0.00960114915678089,"Down-regulated"
"ENSG00000170324.21","FRMPD2",3140.24392014131,-0.673445053900389,0.15999074411888,-4.20927509031392,2.56191318268841e-05,0.00819684122801158,"Down-regulated"
"ENSG00000198125.13","MB",1231.26093167299,-0.663221310235998,0.169460301408476,-3.91372672374359,9.08824863730087e-05,0.0150984588806744,"Down-regulated"
"ENSG00000187260.16","WDR86",793.884457842664,-0.656389922297064,0.170256112252353,-3.85530900249951,0.000115583541741614,0.0160786757305345,"Down-regulated"
"ENSG00000188452.15","CERKL",459.324173527217,-0.650262518304475,0.180672446090887,-3.59912389727297,0.000319291050664229,0.0258625751038026,"Down-regulated"
