"EnsemblID","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Expression"
"ENSG00000249628.3","LINC00942",15.6211900683879,-7.71518870256499,1.65393522226427,-4.66474659872273,3.08997577170606e-06,0.0202455212562181,"Down-regulated"
"ENSG00000150656.15","CNDP1",33.4140203482995,-3.98382379982618,0.843377332108657,-4.72365529420339,2.31642921532061e-06,0.0202455212562181,"Down-regulated"
"ENSG00000128683.14","GAD1",96.9180145031432,-3.18308977402692,0.677931649156653,-4.69529601986673,2.66220910934951e-06,0.0202455212562181,"Down-regulated"
"ENSG00000170486.11","KRT72",12.843607743093,-8.52037430791833,2.02274884310006,-4.2122749628471,2.52811533838827e-05,0.0675615863467011,"Unchanged"
"ENSG00000241014.2","GPR199P",12.1954622062528,-7.6387349052793,1.85953980243255,-4.10786308272979,3.99336705348391e-05,0.0675615863467011,"Unchanged"
"ENSG00000229056.2","HECW2-AS1",15.4528846622035,-6.65696785434652,1.55082725324915,-4.29252699834845,1.76651062655787e-05,0.0675615863467011,"Unchanged"
"ENSG00000086717.19","PPEF1",9.94265643304197,-6.57766453598483,1.66914245855226,-3.9407448431274,8.12289931343745e-05,0.099789818065579,"Unchanged"
"ENSG00000261002.5","VPS39-DT",18.1202574771623,-6.14316201747384,1.79966982172724,-3.41349393278036,0.000641355865739138,0.177519099187365,"Unchanged"
"ENSG00000243193.4","PRKAR2B-AS1",11.1655027777266,-6.05148083619141,1.53241522901062,-3.94898244394141,7.84841068333025e-05,0.099789818065579,"Unchanged"
"ENSG00000227117.6","HORMAD2-AS1",7.99037093211703,-5.84784420475885,2.02131401885053,-2.89309041060545,0.003814714724628,0.315050557257513,"Unchanged"
"ENSG00000139637.14","MYG1",13.0354598258789,-5.82529579597618,1.72688352543713,-3.37329976814829,0.000742730441964714,0.178037921551932,"Unchanged"
"ENSG00000234394.8","LINC03025",74.2748310447648,-5.81300188282697,2.17351907357178,-2.67446554921386,0.00748484660413472,0.36400375402459,"Unchanged"
"ENSG00000152430.19","BOLL",16.9442971676426,-5.67047489519188,1.46363060642771,-3.87425274539171,0.000106952368995006,0.101950780318555,"Unchanged"
"ENSG00000179914.5","ITLN1",340.025609749181,-5.66717193648622,1.63170408668533,-3.47316157551496,0.000514365597243397,0.17453510646075,"Unchanged"
"ENSG00000253213.1","USP12P1",12.1870046013725,-5.58085280951013,1.76683690293272,-3.15866891858928,0.00158491430785467,0.228725123868816,"Unchanged"
"ENSG00000227802.1","DNAJB3",17.2259395786859,-5.55130726626971,1.46465260681937,-3.79018699753309,0.000150533914961452,0.101950780318555,"Unchanged"
"ENSG00000245857.4","GS1-24F4.2",12.246354569687,-5.53628369198788,1.91885044269896,-2.88520854402849,0.00391154457750848,0.316400494714019,"Unchanged"
"ENSG00000150394.14","CDH8",22.198936769717,-5.1974992331442,1.58728584964927,-3.27445698220812,0.00105865256339116,0.202027910543851,"Unchanged"
"ENSG00000232725.1","PLXNB3-AS1",21.6438251197656,-5.11200803410203,1.22644779250882,-4.16814157547215,3.0709318263322e-05,0.0675615863467011,"Unchanged"
"ENSG00000206127.11","GOLGA8O",16.4185135311762,-5.00388225369933,1.42999496194285,-3.49923068742903,0.000466602698812878,0.17453510646075,"Unchanged"
"ENSG00000121933.19","TMIGD3",11.779261245104,-4.94087831367305,1.65183770962857,-2.99114028265164,0.00277937780014504,0.272939706020773,"Unchanged"
"ENSG00000232623.1","MRAP-AS1",16.4446302274575,-4.92222906866024,1.40823628274278,-3.49531476285595,0.000473502994807218,0.17453510646075,"Unchanged"
"ENSG00000237931.1","CLIC4P3",11.8918303815007,-4.91039556005587,1.60418138972666,-3.06099770979924,0.00220600781770797,0.256503846810356,"Unchanged"
"ENSG00000248449.2","PCDHGB8P",14.1822680450438,-4.85906175193989,1.6324998692604,-2.97645460403086,0.00291602250022193,0.272939706020773,"Unchanged"
"ENSG00000188011.5","RTP5",78.5446785116454,-4.80021911051741,1.59532692025349,-3.00892503572539,0.00262173796593136,0.266196950542676,"Unchanged"
"ENSG00000231812.1","SNRPCP9",11.4458383259026,-4.75493175200108,1.34210036208779,-3.54290326291564,0.000395747843665747,0.165506800321147,"Unchanged"
"ENSG00000234817.2","ECI2-DT",12.3302521090972,-4.74219612869669,1.66773957282873,-2.84348720025467,0.00446228016831239,0.328798860187218,"Unchanged"
"ENSG00000140675.13","SLC5A2",18.7815954880807,-4.70901212991906,1.47253427551674,-3.19789644846573,0.0013843398072067,0.219083040252212,"Unchanged"
"ENSG00000276462.2","LINC03025",105.480288568052,-4.67988290828508,1.95632884987924,-2.3921759925863,0.0167488089756675,0.430615313307621,"Unchanged"
"ENSG00000268879.1","IGFL1P1",44.5507129425733,-4.65309320734354,1.44685464158136,-3.21600599923284,0.00129988114734701,0.219083040252212,"Unchanged"
"ENSG00000235821.1","IFITM4P",5.37126665546799,-4.64500614746527,1.8605987870276,-2.49651143484077,0.0125421624947869,0.407019823694522,"Unchanged"
"ENSG00000232455.2","LARS2-AS1",20.5145117440209,-4.62380342730114,1.34052203057155,-3.44925582858919,0.000562133857420122,0.177519099187365,"Unchanged"
"ENSG00000148584.16","A1CF",9.7594749708005,-4.6182011873724,1.73920776757493,-2.65534760910814,0.00792267212412154,0.366995625402801,"Unchanged"
"ENSG00000171084.18","FAM86JP",11.6750131388754,-4.57834627151336,1.66752301715321,-2.74559704688785,0.0060400900215885,0.354156902305122,"Unchanged"
