"EnsemblID","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Expression"
"ENSG00000123838.11","C4BPA",140.151010128167,-2.99433263179466,0.786065279798748,-3.80926712926602,0.0001393793096663,0.0082450604962598,"Down-regulated"
"ENSG00000283378.1","CNTNAP3C",23.3877639646853,-1.8890725883137,0.567499893497205,-3.32876289486565,0.000872326335096152,0.0257355850151581,"Down-regulated"
"ENSG00000099998.19","GGT5",78.864615370497,-1.87771917356581,0.489820156547334,-3.83348694100618,0.000126339511026237,0.00767260330840706,"Down-regulated"
"ENSG00000204345.1","CD300LD",28.9249387255139,-1.81799877234679,0.51764542091149,-3.51205419560283,0.00044465731360414,0.0168429197041875,"Down-regulated"
"ENSG00000238243.3","OR2W3",735.478676989133,-1.72178989037904,0.556960655707105,-3.09140308697945,0.00199212999825062,0.0424862768817892,"Down-regulated"
"ENSG00000154736.6","ADAMTS5",33.6092855310307,-1.70510142243209,0.418514726036971,-4.07417306095333,4.61781341976763e-05,0.00386184759497035,"Down-regulated"
"ENSG00000115507.10","OTX1",138.515944227898,-1.62548369555173,0.436950192174474,-3.72006632486542,0.000199170467016656,0.0101634207641854,"Down-regulated"
"ENSG00000146122.17","DAAM2",81.7227217876595,-1.52886596654796,0.481801458447476,-3.17322818298325,0.00150753990411192,0.0361844213978168,"Down-regulated"
"ENSG00000229314.6","ORM1",252.62661347865,-1.43589470227401,0.440378477579729,-3.26059236628802,0.00111179749067498,0.0299959958126028,"Down-regulated"
"ENSG00000106714.18","CNTNAP3",461.355435392371,-1.4103204250674,0.389673657846279,-3.61923470234612,0.000295475560777174,0.0129652078481676,"Down-regulated"
"ENSG00000281332.1","LINC00997",37.7388597032697,-1.26186442715969,0.402416110195234,-3.13572045251243,0.00171432528562002,0.0387835743086728,"Down-regulated"
"ENSG00000198892.7","SHISA4",452.758116572889,-1.19771066961486,0.381405921979835,-3.14025189592672,0.00168802622017703,0.0385120073756063,"Down-regulated"
"ENSG00000258476.7","LINC02207",80.1273712678597,-1.16471010867659,0.307030859726361,-3.79346268226793,0.000148560966655879,0.00853530848714999,"Down-regulated"
"ENSG00000259225.9","LINC02345",20.2215200056013,-1.14321983829312,0.356723900117423,-3.2047750036283,0.00135168096724813,0.0339985014313183,"Down-regulated"
"ENSG00000183762.13","KREMEN1",1151.1471583816,-1.12398011454346,0.358091395661432,-3.13880793607831,0.00169636594218387,0.0385959498982347,"Down-regulated"
"ENSG00000197992.7","CLEC9A",93.4790799117611,-1.09706547546626,0.25334034142612,-4.33040181950728,1.48837496791941e-05,0.00198102708230074,"Down-regulated"
"ENSG00000187017.18","ESPN",1094.63982388303,-1.09700393297743,0.359622959711886,-3.05042796448898,0.00228515490364371,0.0459482296708082,"Down-regulated"
"ENSG00000235890.2","TSPEAR-AS1",54.8209611541866,-1.08917903626743,0.344408523109951,-3.16246249202059,0.00156440887310987,0.0368149159139562,"Down-regulated"
"ENSG00000036530.9","CYP46A1",25.744586570631,-1.06815729102846,0.328599045340986,-3.25064027474588,0.00115145449001442,0.0305498855722762,"Down-regulated"
"ENSG00000184792.16","OSBP2",1642.50059807226,-1.06423784387724,0.351275125535624,-3.02964191459471,0.00244843843705168,0.047632714636528,"Down-regulated"
"ENSG00000132470.14","ITGB4",187.240843249713,-1.03456976696041,0.272540088398569,-3.79602785424885,0.000147032985588466,0.00853530848714999,"Down-regulated"
"ENSG00000078804.13","TP53INP2",988.430000653629,-1.02038858937662,0.209424551882198,-4.87234462342599,1.10281580677158e-06,0.000310652982901327,"Down-regulated"
"ENSG00000087903.13","RFX2",1408.88074587905,-0.963187685398501,0.213499139134948,-4.5114359210118,6.43902362200729e-06,0.00109408601373086,"Down-regulated"
"ENSG00000258819.2","LINC02289",287.651877121565,-0.956496919090207,0.282895422334248,-3.38109719555688,0.000721969999870537,0.0228342670058064,"Down-regulated"
"ENSG00000203799.14","CCDC162P",38.725833817395,-0.952309531443086,0.300337321717929,-3.1707998393136,0.00152019853311004,0.036332390521736,"Down-regulated"
"ENSG00000131355.15","ADGRE3",4495.49358210743,-0.948779215072347,0.241534690571744,-3.92812814104038,8.56095953414417e-05,0.00562698130367698,"Down-regulated"
"ENSG00000154188.10","ANGPT1",60.0372344718362,-0.938773050363141,0.296661380823358,-3.16445992315433,0.00155371058285309,0.0367642450804882,"Down-regulated"
"ENSG00000165548.11","TMEM63C",339.54846428774,-0.911571074725476,0.269100237412741,-3.38747777961759,0.00070538430783637,0.0224430242325946,"Down-regulated"
"ENSG00000100228.14","RAB36",181.680236924161,-0.893564951721243,0.228942499480161,-3.90301037924449,9.50036269522237e-05,0.00609396758907999,"Down-regulated"
"ENSG00000173825.7","TIGD3",608.515931976737,-0.890649821041026,0.243255991462259,-3.66136848546734,0.000250871631639405,0.0116142657986799,"Down-regulated"
"ENSG00000176788.9","BASP1",12747.9025026834,-0.851684580823234,0.274233748899819,-3.1056884290867,0.00189836626565997,0.0415474247914671,"Down-regulated"
"ENSG00000246548.3","LINC02288",147.646155988742,-0.848977699962162,0.236415730193582,-3.59103727686395,0.000329364519282923,0.0136940362350672,"Down-regulated"
"ENSG00000115274.15","INO80B",29.8554986601577,-0.844892643472697,0.212245091480173,-3.98074055602658,6.87009007408441e-05,0.00478939044626288,"Down-regulated"
"ENSG00000225611.3","CCDC13-AS2",78.6691848761179,-0.835036433368279,0.269621684066215,-3.09706704881796,0.0019544566207264,0.0422016106826192,"Down-regulated"
