"EnsemblID","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Expression"
"ENSG00000180815.15","MAP3K15",18.9386758715049,-6.38541010621539,0.878415270940589,-7.26923849966544,3.61519628958601e-13,1.24073536658592e-09,"Down-regulated"
"ENSG00000274841.1","Metazoa_SRP",7.89177162134732,-6.005271991627,1.00683225025996,-5.96452089221066,2.45352876735289e-09,1.20293010422216e-06,"Down-regulated"
"ENSG00000260806.1","PAPOLA-DT",21.6795830976968,-5.92571735050611,0.84286683587899,-7.03043125943665,2.05896143617077e-12,4.4164722805863e-09,"Down-regulated"
"ENSG00000283378.1","CNTNAP3C",9.63787027893944,-5.85787420511693,1.15120836342716,-5.08845695637407,3.60988692315123e-07,6.07310388247795e-05,"Down-regulated"
"ENSG00000165061.15","ZMAT4",12.9943085512693,-5.79576668432026,1.12944133076152,-5.13153408368054,2.87390169921915e-07,5.30281216759147e-05,"Down-regulated"
"ENSG00000284149.1","MIR4784",11.5252164706864,-5.78598514401521,0.955822350881889,-6.05341059316804,1.41810794769871e-09,7.8499136717774e-07,"Down-regulated"
"ENSG00000213640.3","EEF1DP4",11.492902326361,-5.74817315396712,1.23709124468243,-4.64652318790174,3.37576203882164e-06,0.000355386972921345,"Down-regulated"
"ENSG00000229663.1","DPY19L4P1",8.93062138952535,-5.36752746182666,1.01455697665949,-5.29051357913843,1.21973365179375e-07,2.71826356685465e-05,"Down-regulated"
"ENSG00000179148.10","ALOXE3",8.22241125688999,-5.33183653950208,1.08682122693046,-4.90590025975195,9.29997779791696e-07,0.000135602009724915,"Down-regulated"
"ENSG00000169402.16","RSPH10B2",8.5842332218483,-5.30624254131167,1.22671840796114,-4.32555874834458,1.52145711684345e-05,0.00103603984623149,"Down-regulated"
"ENSG00000226856.9","THORLNC",6.21972216939609,-5.28815787946637,1.08819936480811,-4.85954876512803,1.17653600654519e-06,0.000157870616858182,"Down-regulated"
"ENSG00000236991.6","EDRF1-AS1",16.0885515087379,-5.28294605953669,0.776535357066297,-6.80322668048926,1.02301483842454e-11,1.4629112189471e-08,"Down-regulated"
"ENSG00000124343.14","XG",8.71509999940463,-5.24972313586285,1.38308412822468,-3.79566436251521,0.000147248601085819,0.00497398817841074,"Down-regulated"
"ENSG00000213759.10","UGT2B11",7.46609190337834,-5.23735152079462,1.13119274051215,-4.62993735128054,3.65776382740462e-06,0.0003714037117057,"Down-regulated"
"ENSG00000162598.13","C1orf87",10.3580032210093,-5.2098004345474,1.5628366479944,-3.33355404816824,0.000857440109070311,0.0157872020082044,"Down-regulated"
"ENSG00000196811.13","CHRNG",8.89164213666737,-5.18052814115123,1.0866458869442,-4.76744835037252,1.86573804281917e-06,0.000220396518391874,"Down-regulated"
"ENSG00000088367.23","EPB41L1",7.24017074025643,-5.15002161794049,1.06579512369826,-4.83209343280738,1.35104818658199e-06,0.000174315690840203,"Down-regulated"
"ENSG00000106538.10","RARRES2",7.16339632823669,-5.14068526534033,1.19806666159884,-4.29081738947646,1.78016658221148e-05,0.00113983800562496,"Down-regulated"
"ENSG00000156172.6","CFAP418",22.9288014226818,-5.07948912385168,0.745017857707831,-6.81794277989464,9.23534097870179e-12,1.44071319267748e-08,"Down-regulated"
"ENSG00000206557.6","TRIM71",8.51946040057818,-5.04631272770418,1.10685088842216,-4.55916219654285,5.13580952816472e-06,0.000475082403307055,"Down-regulated"
"ENSG00000248673.2","LINC01331",11.4677977205463,-5.03981658863228,1.09751815081586,-4.59201206366004,4.38992985880937e-06,0.000422942977717573,"Down-regulated"
"ENSG00000187144.11","SPATA21",8.86318018337892,-5.02331971276294,0.868441075718946,-5.78429539229745,7.28168911150515e-09,3.17328832671329e-06,"Down-regulated"
"ENSG00000229093.1","OR51AB1P",8.88131044078589,-5.00371315570023,1.13881576052603,-4.39378636048114,1.1139328962706e-05,0.000831090804347976,"Down-regulated"
"ENSG00000224072.1","VEZTP1",7.74591603003924,-4.99455570935306,1.16493091432761,-4.28742653141443,1.80755011544546e-05,0.00115150489672641,"Down-regulated"
"ENSG00000229325.1","ACAP2-IT1",8.64261877889426,-4.94385327594745,0.996198809218495,-4.9627175120053,6.95136494415016e-07,0.000107464344541997,"Down-regulated"
"ENSG00000145721.12","LIX1",7.658701846808,-4.94285955640551,1.06739618600393,-4.63076374191514,3.64319390927993e-06,0.0003714037117057,"Down-regulated"
"ENSG00000171119.3","NRTN",6.31588112121691,-4.93050472601576,1.27545488702537,-3.86568335436367,0.000110778587611621,0.00414295720237594,"Down-regulated"
"ENSG00000263307.2","RSL1D1-DT",13.9502316036899,-4.91815756054723,0.921732675409286,-5.33577434299307,9.513766175402e-08,2.20616523743106e-05,"Down-regulated"
"ENSG00000166863.13","TAC3",6.96417899383331,-4.9104365890297,1.05954862652377,-4.63446081294085,3.57869015079679e-06,0.000369941704745018,"Down-regulated"
"ENSG00000131183.11","SLC34A1",8.53727796485279,-4.90699140872039,0.963219307956325,-5.09436570486904,3.49910762325129e-07,6.00446868149921e-05,"Down-regulated"
"ENSG00000249715.13","FER1L5",6.12102822992388,-4.88445956435933,1.1731716074256,-4.16346554369635,3.13453346289445e-05,0.00174337490098851,"Down-regulated"
"ENSG00000249242.8","TMEM150C",8.87042452328383,-4.8651855277415,1.08897802698684,-4.46766179589799,7.90791970463387e-06,0.000661950742104962,"Down-regulated"
"ENSG00000275379.2","H3C11",10.4466584295273,-4.82907870998404,1.21195085593496,-3.98454993974046,6.7608138399977e-05,0.00298792258086501,"Down-regulated"
