"EnsemblID","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Expression"
"ENSG00000087116.17","ADAMTS2",9.08034316239238,-9.03592542068603,1.83752303206425,-4.91744879547724,8.76793809442259e-07,0.0156358640037838,"Down-regulated"
"ENSG00000290387.1","SORD2P",41.7150845686804,-5.02238447168695,1.08258724934656,-4.63924221786133,3.49689015721005e-06,0.0311800210867634,"Down-regulated"
"ENSG00000282651.2","IGHV5-10-1",102.664972532493,-7.02854431921694,2.52791532761682,-2.78037173256237,0.00542967048770143,0.954435900946248,"Unchanged"
"ENSG00000172348.16","RCAN2",8.86301930064798,-5.42313664061968,1.64944471026654,-3.28785597168839,0.00100953472095592,0.562594771212717,"Unchanged"
"ENSG00000173705.9","SUSD5",6.93129120255885,-4.97115794161676,1.44059929392752,-3.45075689164322,0.000559016871239377,0.408085214093087,"Unchanged"
"ENSG00000101197.13","BIRC7",11.1171983899344,-4.95984938413875,1.85409659875344,-2.67507603836466,0.00747123027334602,0.999937180993765,"Unchanged"
"ENSG00000231419.6","LINC00689",8.56658093498933,-4.37119052867848,1.6215163688423,-2.69574246222339,0.00702319436318065,0.999937180993765,"Unchanged"
"ENSG00000074803.21","SLC12A1",257.033561694522,-4.20666376129441,1.60077626436694,-2.62788989000785,0.00859163210033833,0.999937180993765,"Unchanged"
"ENSG00000251381.8","LINC00958",44.5159734511712,-4.163006163229,2.29524782968983,-1.81375017955754,0.0697161958017253,0.999937180993765,"Unchanged"
"ENSG00000233623.2","PGAM1P11",9.42859732319193,-4.16217024956605,1.07221770857555,-3.88183315410405,0.000103671999399036,0.190999235267945,"Unchanged"
"ENSG00000149403.13","GRIK4",80.5404100050811,-3.92667047924249,1.28972932632514,-3.04456942948708,0.0023301363992512,0.716436593238736,"Unchanged"
"ENSG00000206013.2","IFITM5",20.3090668282793,-3.77326908923639,1.29661400950568,-2.91009433923586,0.00361319675376847,0.848878914455749,"Unchanged"
"ENSG00000253967.1","LINC03020",11.0334670450918,-3.74858299783217,1.91687404351887,-1.95557084749855,0.0505157298782752,0.999937180993765,"Unchanged"
"ENSG00000130176.8","CNN1",12.7688349175494,-3.72821251279091,1.28968521337613,-2.89079263228211,0.00384271586884439,0.867432304925342,"Unchanged"
"ENSG00000133687.16","TMTC1",74.5955437007526,-3.69858115585174,0.894762611495836,-4.13358929880694,3.57141439412097e-05,0.157941977164523,"Unchanged"
"ENSG00000226278.1","PSPHP1",44.1103689595672,-3.68141976173887,1.98873420934278,-1.85113714263279,0.0641498258190293,0.999937180993765,"Unchanged"
"ENSG00000160321.16","ZNF208",10.3954062885711,-3.49249419243127,1.24749246249208,-2.79961145853692,0.005116414970058,0.944693566903185,"Unchanged"
"ENSG00000268869.7","ESPNP",9.92798200750524,-3.4800520794321,1.37059598199121,-2.53907944073807,0.0111144582913884,0.999937180993765,"Unchanged"
"ENSG00000259235.2","CTXN2-AS1",42.1255979425776,-3.43277373849947,2.29681294687005,-1.49458132547426,0.135023742855845,0.999937180993765,"Unchanged"
"ENSG00000278916.1","CEP83-DT",6.09597850695482,-3.42130776582868,1.30767108407126,-2.61633663656222,0.00888788832416453,0.999937180993765,"Unchanged"
"ENSG00000232878.3","DPYD-AS1",9.88126904082556,-3.3657334678848,1.21678161803395,-2.76609493273171,0.0056732016766838,0.954435900946248,"Unchanged"
"ENSG00000156395.14","SORCS3",15.1100350789274,-3.32133137928604,1.07554277603186,-3.08805140371995,0.00201473617974944,0.689059407374537,"Unchanged"
"ENSG00000274017.1","Metazoa_SRP",7.16463797525569,-3.31265548787544,1.68652306141171,-1.96419222699663,0.0495078038999527,0.999937180993765,"Unchanged"
"ENSG00000197822.12","OCLN",11.1948157837302,-3.25320433483194,1.57993497896553,-2.05907482152335,0.0394870714188843,0.999937180993765,"Unchanged"
"ENSG00000071909.19","MYO3B",17.6969977651755,-3.24080277691236,1.26922761378777,-2.55336611156827,0.0106687287592825,0.999937180993765,"Unchanged"
"ENSG00000218186.2","KRT8P43",6.75482810427056,-3.20008357714535,1.41417988364162,-2.26285468642425,0.023644648501725,0.999937180993765,"Unchanged"
"ENSG00000234665.9","LERFS",10.3314856837059,-3.19651999668856,1.77510022279104,-1.80075465917219,0.0717415582115957,0.999937180993765,"Unchanged"
"ENSG00000241461.3","RN7SL182P",7.92690007025407,-3.18606804622507,1.11737449406279,-2.85138784100977,0.00435288397862694,0.902616046405281,"Unchanged"
"ENSG00000185736.16","ADARB2",76.2994386331943,-3.18551720760026,1.99829262439953,-1.59411948415587,0.110909275682609,0.999937180993765,"Unchanged"
"ENSG00000151789.13","ZNF385D",27.1752760644885,-3.17726000661947,0.821427456043701,-3.86797395587717,0.000109743382580003,0.190999235267945,"Unchanged"
"ENSG00000101115.13","SALL4",11.7366131129969,-3.03380667039633,1.21079292475863,-2.50563627219834,0.0122231287042484,0.999937180993765,"Unchanged"
"ENSG00000242999.3","RN7SL239P",9.16956803629559,-3.02003310887615,1.13729998165333,-2.65544109522085,0.00792047650961489,0.999937180993765,"Unchanged"
"ENSG00000258457.5","AJUBA-DT",7.40991089528793,-2.97513155991658,1.16573176512348,-2.55215792254013,0.01070579808663,0.999937180993765,"Unchanged"
"ENSG00000066735.16","KIF26A",27.0381892377093,-2.97435900544593,0.94948580841548,-3.1325997493418,0.00173265541442899,0.671705304467657,"Unchanged"
"ENSG00000230836.1","LINC01293",7.05120931338973,-2.95521556152221,1.70890464511267,-1.72930395500644,0.0837547091718447,0.999937180993765,"Unchanged"
