"EnsemblID","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Expression"
"ENSG00000211890.4","IGHA2",15833.7125293962,-0.577442207342262,0.23426822718167,-2.46487632697399,0.0137060549867561,0.142094542285078,"Unchanged"
"ENSG00000133048.13","CHI3L1",5238.2516381552,-0.475004242119782,0.29339784154928,-1.61897660736539,0.105452296376791,0.298842136648105,"Unchanged"
"ENSG00000251562.10","MALAT1",5559.89836543597,-0.256468992950193,0.133713412080811,-1.91804987217882,0.0551046877161653,0.230156585492258,"Unchanged"
"ENSG00000245532.11","NEAT1",53101.92149275,-0.23668795809829,0.107659734598062,-2.19848171632546,0.0279147960824657,0.171488033952936,"Unchanged"
"ENSG00000132465.12","JCHAIN",10209.4770950591,-0.228555577346514,0.202234619651104,-1.1301506030017,0.258412770126792,0.483381056969018,"Unchanged"
"ENSG00000243466.1","IGKV1-5",6007.25400671393,-0.22804675166684,0.1740964930672,-1.309887107139,0.190234029338091,0.403923699652057,"Unchanged"
"ENSG00000055609.21","KMT2C",5734.62826458572,-0.211997353427091,0.0863966033158356,-2.45376953827806,0.0141367549670979,0.142094542285078,"Unchanged"
"ENSG00000115232.14","ITGA4",5129.34026854953,-0.206661112031568,0.0701125766930373,-2.94756121909996,0.0032029132660112,0.107244212523608,"Unchanged"
"ENSG00000152818.20","UTRN",6498.66008957944,-0.204415838552893,0.0839597236580623,-2.43468927298291,0.0149045825871627,0.142094542285078,"Unchanged"
"ENSG00000156738.18","MS4A1",12150.3803428681,-0.192068058770483,0.0834407739778934,-2.30184895961498,0.0213436914224889,0.158226848958599,"Unchanged"
"ENSG00000112303.14","VNN2",18073.0941362491,-0.190569881209911,0.131541411901478,-1.44874437985084,0.147408981722357,0.351715729548948,"Unchanged"
"ENSG00000013441.17","CLK1",7893.80312489833,-0.178577941740449,0.0810609706313777,-2.20300769099506,0.0275942065685835,0.170713203522876,"Unchanged"
"ENSG00000211897.9","IGHG3",5878.94725115834,-0.172487986602503,0.191539347918836,-0.900535521691311,0.367835330527955,0.588829624725627,"Unchanged"
"ENSG00000197766.9","CFD",9027.17315474332,-0.167221584965092,0.169938597825946,-0.984011796639417,0.32510971271824,0.548861691471382,"Unchanged"
"ENSG00000211895.5","IGHA1",70597.5433314699,-0.163987632395256,0.23880999515591,-0.686686636747324,0.492280219786278,0.695982379697841,"Unchanged"
"ENSG00000211598.2","IGKV4-1",5965.8559614925,-0.160915117072538,0.181961792346723,-0.884334645187043,0.376515591360441,0.594669672203715,"Unchanged"
"ENSG00000128383.13","APOBEC3A",16039.6537543,-0.159662760497624,0.130122302868744,-1.22702071034416,0.21981480696214,0.440287085929151,"Unchanged"
"ENSG00000171988.20","JMJD1C",5071.16450267889,-0.157270204032124,0.0748746364601693,-2.10044698001019,0.0356895399986275,0.187697083395923,"Unchanged"
"ENSG00000172243.18","CLEC7A",11044.2204428023,-0.157145969273988,0.0886840451932278,-1.77197565730785,0.0763985981335066,0.258827628415202,"Unchanged"
"ENSG00000149311.20","ATM",13171.4373008928,-0.153168489335665,0.0658601681946933,-2.32566198256394,0.0200365901357421,0.157213829160237,"Unchanged"
"ENSG00000038219.13","BOD1L1",5942.26142891177,-0.151492077029024,0.0721936712022681,-2.09841215311772,0.0358687526347078,0.188134511878449,"Unchanged"
"ENSG00000147459.18","DOCK5",7360.31116089011,-0.150828157559786,0.0931267243128813,-1.61960123340153,0.105317964490881,0.298842136648105,"Unchanged"
"ENSG00000185745.10","IFIT1",21543.3426112624,-0.150621169020994,0.299430957573467,-0.503024704731937,0.614946903059046,0.780415059558625,"Unchanged"
"ENSG00000211949.3","IGHV3-23",5137.1078971175,-0.148548140462833,0.202195062180142,-0.734677389552105,0.462535993691403,0.670837794722117,"Unchanged"
"ENSG00000152518.8","ZFP36L2",16733.2305883576,-0.147656258808271,0.0648579976092453,-2.2766083482544,0.0228096239132652,0.160219563039173,"Unchanged"
"ENSG00000203747.13","FCGR3A",17403.6734914232,-0.147169832246298,0.0906464279175273,-1.6235590924796,0.104469942032218,0.298741100446273,"Unchanged"
"ENSG00000248323.8","LUCAT1",5217.37758214665,-0.147091999270207,0.132663313787343,-1.10876168453015,0.267533003598479,0.49219212841515,"Unchanged"
"ENSG00000110077.15","MS4A6A",6946.19104207028,-0.143803585926096,0.0763391268711828,-1.88374679957704,0.0595992327980048,0.237288183802642,"Unchanged"
"ENSG00000127951.8","FGL2",18109.657980094,-0.142632111839494,0.0768487104006435,-1.85601178075592,0.0634518788907092,0.242809189888447,"Unchanged"
"ENSG00000166750.10","SLFN5",9512.85172596786,-0.140769590604877,0.0948175641686574,-1.48463622577861,0.137640213835121,0.336398040869535,"Unchanged"
"ENSG00000181631.7","P2RY13",11558.5468146454,-0.137493866023714,0.0917769429542165,-1.4981308114861,0.134099267269963,0.332219662329093,"Unchanged"
"ENSG00000163131.12","CTSS",53916.920990147,-0.136900590406915,0.0551525174844406,-2.48221834017888,0.0130567244267034,0.142094542285078,"Unchanged"
"ENSG00000211592.8","IGKC",79765.2574651301,-0.136241538208036,0.193968135339498,-0.702391338502972,0.482435145400274,0.687325915879707,"Unchanged"
"ENSG00000113441.16","LNPEP",5787.55321998323,-0.135642292821818,0.0551402085324078,-2.45995248171933,0.0138955412387503,0.142094542285078,"Unchanged"
"ENSG00000117335.21","CD46",6857.12261344086,-0.134163739846181,0.0681240083227581,-1.96940466583439,0.0489066403890237,0.216895012232999,"Unchanged"
