"EnsemblID","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Expression"
"ENSG00000170486.11","KRT72",12.9061944872499,-5.14131948902717,1.27182361083126,-4.04247841071832,5.28891836585595e-05,0.207939114471993,"Unchanged"
"ENSG00000211651.3","IGLV1-44",396.9263865398,-4.73620484861903,1.40017143512961,-3.38258925285147,0.000718059406967326,0.854959293466151,"Unchanged"
"ENSG00000154975.14","CA10",20.0500951327878,-4.7222366951218,1.16119885521612,-4.06669079452623,4.76854462206222e-05,0.207939114471993,"Unchanged"
"ENSG00000251513.2","LIX1-AS1",15.2096271767256,-3.86875255486027,1.18845984362651,-3.25526569164931,0.00113286330730333,0.999901264559714,"Unchanged"
"ENSG00000264672.6","SEPTIN4-AS1",14.8986654936814,-3.84777594026877,1.29024843949663,-2.98219770896985,0.00286187116821314,0.999901264559714,"Unchanged"
"ENSG00000204113.6","BMP2KL",12.7612580857524,-3.81230006216842,1.36517676701349,-2.79253218651556,0.00522972644312756,0.999901264559714,"Unchanged"
"ENSG00000099617.4","EFNA2",18.8073641848864,-3.68524065680445,1.20096522021243,-3.068565679323,0.00215089042396422,0.999901264559714,"Unchanged"
"ENSG00000255920.4","CCND2-AS1",15.5338345717562,-3.65212849542494,1.3499003475401,-2.70548007642204,0.00682057395563211,0.999901264559714,"Unchanged"
"ENSG00000240625.3","RN7SL403P",20.1062158726547,-3.62388365284512,1.05316938091821,-3.44093145746949,0.000579715365885333,0.854959293466151,"Unchanged"
"ENSG00000211679.2","IGLC3",1244.00049386044,-3.50341642377715,1.12127014509726,-3.12450700582351,0.00178103280593338,0.999901264559714,"Unchanged"
"ENSG00000176769.9","TCERG1L",26.6588000482301,-3.44860585239219,1.15005084530472,-2.99865511726871,0.00271174077260354,0.999901264559714,"Unchanged"
"ENSG00000253540.8","FAM86HP",13.4520450692143,-3.43139201528918,1.31503048173834,-2.6093631006585,0.00907109335535686,0.999901264559714,"Unchanged"
"ENSG00000176160.11","HSF5",16.695238561677,-3.40425219636957,1.19429401704572,-2.8504305872607,0.00436600788856542,0.999901264559714,"Unchanged"
"ENSG00000082293.13","COL19A1",74.8011121029361,-3.38377287596167,1.08572128235983,-3.11661282774802,0.0018294166062282,0.999901264559714,"Unchanged"
"ENSG00000236591.1","UST-AS2",18.5589070537453,-3.34713701969867,1.27107163832597,-2.63331894031316,0.0084554904863648,0.999901264559714,"Unchanged"
"ENSG00000233148.2","SYF2P2",12.6419215227325,-3.28119407880606,1.33710843072139,-2.45394764060817,0.0141297553465589,0.999901264559714,"Unchanged"
"ENSG00000211804.4","TRDV1",27.3137856607225,-3.22864176849496,1.07303872363636,-3.00887721698765,0.0026221506319105,0.999901264559714,"Unchanged"
"ENSG00000226237.4","GAS1RR",23.6936913032831,-3.22242114178599,0.998628006826951,-3.22684835570048,0.00125161773874064,0.999901264559714,"Unchanged"
"ENSG00000260213.6","CENPN-AS1",11.0223652948373,-3.1545224930697,1.27743046814658,-2.4694279428348,0.0135329270581116,0.999901264559714,"Unchanged"
"ENSG00000239332.7","LINC01119",7.53393106224343,-2.99163674086313,1.31483145807289,-2.27530055087659,0.0228879064248833,0.999901264559714,"Unchanged"
"ENSG00000262693.1","ZFP3-DT",15.5907209634557,-2.97632314026612,1.17402636662421,-2.53514165003314,0.0112401864758578,0.999901264559714,"Unchanged"
"ENSG00000237136.8","C4orf51",15.6974374414395,-2.9556227019087,1.31799945375093,-2.24250677304699,0.0249286380590113,0.999901264559714,"Unchanged"
"ENSG00000114948.13","ADAM23",61.4792046699287,-2.94784460671629,1.25517119260544,-2.34855980131066,0.018846172599124,0.999901264559714,"Unchanged"
"ENSG00000270813.2","NANOGNBP3",15.7828120565907,-2.94673998225653,1.21040969950195,-2.43449799143962,0.0149124626191976,0.999901264559714,"Unchanged"
"ENSG00000211959.2","IGHV4-39",340.750122270027,-2.91967659550929,1.20288556901561,-2.42722721987482,0.0152147235493562,0.999901264559714,"Unchanged"
"ENSG00000224687.2","RASAL2-AS1",20.3715579164932,-2.85223029362368,0.940878263368966,-3.03145518891128,0.00243378042606617,0.999901264559714,"Unchanged"
"ENSG00000253490.5","LINC02099",48.1589643339049,-2.85104149082984,1.11314683677029,-2.56124474925691,0.0104297851143601,0.999901264559714,"Unchanged"
"ENSG00000274583.1","FAM74A4",11.3227965665471,-2.84596538002621,1.28305046942762,-2.21812426544361,0.0265463607373627,0.999901264559714,"Unchanged"
"ENSG00000282780.1","TRBJ1-6",17.9975834037465,-2.84528897986762,1.08836848588717,-2.6142699065274,0.00894183666996482,0.999901264559714,"Unchanged"
"ENSG00000242852.7","ZNF709",9.39052647833427,-2.83800778072524,1.35048764244283,-2.10146890022016,0.0355998252337743,0.999901264559714,"Unchanged"
"ENSG00000205578.6","POM121B",30.1612152060471,-2.83046513228605,0.666295759862102,-4.24806115060953,2.15628543990685e-05,0.141294197258963,"Unchanged"
"ENSG00000198237.8","GUSBP13",13.6333458004939,-2.80843391010885,1.23275737629421,-2.27817246452119,0.0227163041602711,0.999901264559714,"Unchanged"
"ENSG00000270429.1","KNOP1P2",18.1596334982643,-2.80587790485213,1.02931541372982,-2.725965109844,0.00641137751691031,0.999901264559714,"Unchanged"
"ENSG00000158477.7","CD1A",37.9440613722669,-2.79293575066578,1.08076504631737,-2.5842210202694,0.009759922756322,0.999901264559714,"Unchanged"
"ENSG00000278030.1","TRBV7-9",29.4696113067282,-2.79124431308903,1.04432073089942,-2.67278454836866,0.00752245467043676,0.999901264559714,"Unchanged"
